uid,domain,ann1,ann2,ann3,adjudicator,final_label,gold_role
0d39cd1aeab1e6b3,Tech,neutral,neutral,neutral,neutral,neutral,
eb65f950fca76b62,Social,positive,positive,positive,positive,positive,gold_test
6f4bb19d0c17a9eb,Tech,neutral,negative,neutral,neutral,neutral,
aae65a5e9b61b09a,Tech,neutral,neutral,neutral,neutral,neutral,
f0ed0e21c5cc4a1e,Tech,neutral,positive,neutral,neutral,neutral,
3d95cfd3324917a0,Tech,negative,negative,negative,negative,negative,gold_dev
4613c47656dd2c76,Tech,neutral,neutral,positive,neutral,neutral,
90468cbd0968215c,Tech,positive,positive,positive,positive,positive,
6c2a8cbc86e10f8e,Tech,positive,positive,positive,positive,positive,
eaca6ad27cca468b,Tech,neutral,neutral,negative,neutral,neutral,
098ab7be72b04cd8,Tech,neutral,neutral,neutral,neutral,neutral,gold_test
1fa291873a6f87cb,Tech,negative,negative,negative,negative,negative,
77e625c49b3cfe8c,Tech,neutral,neutral,neutral,neutral,neutral,
7375423b1089d42c,Tech,positive,positive,positive,positive,positive,
f2446677336e6472,Tech,negative,negative,negative,negative,negative,
b9626db7b348477b,Retail,positive,positive,positive,positive,positive,gold_test
422ca5f30e0720ae,Tech,negative,negative,negative,negative,negative,gold_test
ab3c277010838f49,Finance,negative,negative,negative,negative,negative,gold_train
014f7f2e1d806222,Tech,negative,negative,negative,negative,negative,
ac7a123498bdc8e3,Tech,positive,positive,positive,positive,positive,
332d56959b0ed077,Tech,negative,positive,negative,negative,negative,
c9d87953dad6faba,Tech,neutral,neutral,neutral,neutral,neutral,gold_train
a9712431ca00de33,Tech,negative,negative,negative,negative,negative,
4bb7b284ed888ba3,Tech,negative,negative,negative,negative,negative,
2def48bdcba9af60,Tech,neutral,neutral,neutral,neutral,neutral,
7939c6cafc100962,Tech,positive,positive,positive,positive,positive,
8a9d64221a16ef90,Tech,neutral,neutral,neutral,neutral,neutral,
fad23657c99c1d54,Social,negative,negative,negative,negative,negative,gold_test
b171cf224b1f11e5,Tech,neutral,neutral,negative,neutral,neutral,
f2ea5e0241015689,Public,negative,negative,negative,negative,negative,gold_test
2e75d953f5bb7540,Social,positive,positive,positive,positive,positive,gold_test
59c151aad3ca47b1,Tech,neutral,negative,neutral,neutral,neutral,
3a5b44f1917901ed,Tech,negative,negative,negative,negative,negative,gold_test
159d08644a51ace1,Tech,negative,negative,negative,negative,negative,
77d19b9b16a0b9c8,Tech,neutral,neutral,neutral,neutral,neutral,
a210d46992845998,Tech,negative,negative,negative,negative,negative,
21bb6b86687882dc,Tech,negative,negative,negative,negative,negative,gold_train
e6b7ef3e025db98d,Tech,negative,negative,negative,negative,negative,
c6cb1495d4aff829,Tech,negative,negative,negative,negative,negative,
cab45568439c2afb,Social,negative,negative,negative,negative,negative,gold_test
0b432b124320602a,Tech,negative,negative,neutral,negative,negative,
cd16b34657771be6,Tech,positive,positive,positive,positive,positive,
bbfc0a3ce7747769,Tech,neutral,neutral,neutral,neutral,neutral,
7380da5a775f9304,Tech,negative,negative,negative,negative,negative,
56fe0c4b952e8364,Tech,negative,negative,neutral,negative,negative,
af7c590bcab913ab,Tech,neutral,neutral,neutral,neutral,neutral,
8b576693a0e765fb,Tech,neutral,neutral,neutral,neutral,neutral,
a121e5384863197b,Tech,negative,negative,negative,negative,negative,
117c8d912650337a,Tech,negative,negative,negative,negative,negative,gold_test
f71674faf63a8fdc,Tech,neutral,neutral,neutral,neutral,neutral,
5adcf3c6afba9346,Tech,negative,negative,positive,negative,negative,
925faa10ed2152d5,Tech,neutral,neutral,neutral,neutral,neutral,
892d6f27f872c5a9,Retail,neutral,neutral,neutral,neutral,neutral,gold_dev
3a56b3e777eef04b,Tech,neutral,neutral,neutral,neutral,neutral,
79f6108938665b93,Tech,positive,positive,positive,positive,positive,gold_test
19baa48c627a6456,Tech,neutral,neutral,neutral,neutral,neutral,
3e3bc57e80f33eef,Tech,neutral,negative,negative,negative,negative,
f119d1d7e557bd4d,Tech,negative,neutral,negative,negative,negative,
4f1acd32a59f1657,Tech,negative,negative,negative,negative,negative,gold_dev
51f44ea369c56722,Public,negative,negative,negative,negative,negative,gold_test
e642fbd8f001e9ca,Social,negative,negative,negative,negative,negative,gold_test
995e107b9a20ce1c,Tech,negative,negative,negative,negative,negative,
2e8bdf9cf55603d3,Public,negative,negative,negative,negative,negative,gold_test
7dc3df2a15ed1d0a,Tech,negative,neutral,neutral,neutral,neutral,
77850e3a9a893062,Tech,neutral,neutral,neutral,neutral,neutral,
9e2639235e1980f9,Tech,negative,negative,positive,negative,negative,
0b4c13e693ca0acd,Tech,negative,negative,negative,negative,negative,
e049b6a188334805,Tech,positive,neutral,positive,positive,positive,
1b05f96fa8c7df33,Tech,negative,negative,positive,negative,negative,
8f6781e0ebd5d2ba,Tech,negative,negative,negative,negative,negative,
24b41df223ba86c1,Tech,negative,neutral,neutral,neutral,neutral,
27572919fd84afe1,Tech,negative,negative,negative,negative,negative,
0a69dcffb1580aab,Tech,negative,negative,negative,negative,negative,gold_test
a34184bb325c753f,Tech,neutral,neutral,neutral,neutral,neutral,
077361282726c952,Tech,positive,neutral,neutral,neutral,neutral,gold_test
857000732a90063a,Tech,neutral,neutral,neutral,neutral,neutral,
369bcfcab9cc1217,Tech,negative,negative,negative,negative,negative,
38b94fa926bf94dd,Tech,neutral,neutral,neutral,neutral,neutral,gold_dev
282e408b3000e2f5,Social,positive,positive,positive,positive,positive,gold_test
a31b2ca8dfbb504f,Tech,negative,positive,negative,negative,negative,
23784bb68ec632f8,Tech,negative,negative,negative,negative,negative,
a96060a684f84e16,Tech,neutral,neutral,neutral,neutral,neutral,
a0d29aa3dbe4b6cc,Tech,neutral,neutral,neutral,neutral,neutral,
3346202093145e9a,Tech,neutral,negative,neutral,neutral,neutral,
506c340711553626,Tech,neutral,neutral,neutral,neutral,neutral,
ea7394053ebe73fe,Social,positive,positive,positive,positive,positive,gold_dev
f218030b57c69ed3,Social,negative,negative,negative,negative,negative,gold_test
b3dc807db12b6ebe,Tech,negative,negative,negative,negative,negative,
6bb3ea85b743874e,Retail,neutral,neutral,neutral,neutral,neutral,gold_dev
70ac6c93de6d9b0c,Retail,neutral,neutral,neutral,neutral,neutral,gold_test
de82e0331b585e5c,Tech,neutral,neutral,neutral,neutral,neutral,
89d3413d87ff640e,Tech,negative,negative,negative,negative,negative,
84bde07ef7f14314,Retail,neutral,neutral,neutral,neutral,neutral,gold_dev
d1acfc226fba4527,Tech,neutral,neutral,neutral,neutral,neutral,
caec4776061310a6,Tech,neutral,neutral,neutral,neutral,neutral,gold_test
c0d3a1edc8211928,Tech,negative,negative,negative,negative,negative,
29411f4efc858359,Social,neutral,neutral,neutral,neutral,neutral,gold_test
220402422d38101b,Social,negative,negative,negative,negative,negative,gold_test
82e66ed5b660de5e,Tech,negative,negative,negative,negative,negative,
ccf4ef90053acd7c,Tech,positive,positive,positive,positive,positive,gold_test
8248cfbf3c709e43,Tech,neutral,neutral,neutral,neutral,neutral,
ada26f0fbb5419e7,Tech,neutral,negative,neutral,neutral,neutral,
54575d00d8ea2398,Social,negative,negative,negative,negative,negative,gold_test
67f522fe5a60d47a,Tech,negative,negative,negative,negative,negative,
396abef57fe957b9,Finance,negative,negative,negative,negative,negative,gold_test
89991a58a595b235,Tech,neutral,neutral,neutral,neutral,neutral,
6ce1b533065dc920,Retail,positive,neutral,neutral,neutral,neutral,gold_dev
32c02139d2c4e241,Tech,positive,positive,positive,positive,positive,
f55964482f2e1b48,Retail,positive,positive,positive,positive,positive,gold_test
a64ce843bda2805b,Social,neutral,neutral,negative,neutral,neutral,gold_test
00e8daed2bd241e6,Tech,negative,positive,positive,positive,positive,
c797cb041adee0bf,Tech,neutral,neutral,neutral,neutral,neutral,
c0f7f8dcdffe9fed,Tech,negative,negative,negative,negative,negative,
777f7bae6cd4e731,Public,negative,negative,positive,negative,negative,gold_test
4f5b137bd911f66c,Tech,neutral,positive,positive,positive,positive,
17932a8d1265a57d,Finance,positive,positive,positive,positive,positive,gold_test
8c3e7d4714b92fb1,Finance,negative,negative,negative,negative,negative,gold_test
2cb1325662ba2328,Finance,neutral,neutral,neutral,neutral,neutral,gold_train
c6a687dee7eaafdd,Public,negative,negative,negative,negative,negative,gold_test
68b31a5427ce8b8d,Tech,neutral,positive,neutral,neutral,neutral,
e2254b207b80635e,Tech,neutral,neutral,neutral,neutral,neutral,
ee1f9eae852331a1,Tech,positive,positive,positive,positive,positive,
ac634f8d52adf2e9,Retail,neutral,neutral,neutral,neutral,neutral,gold_dev
ab4162e0b26c8532,Finance,positive,positive,positive,positive,positive,gold_test
719ebdcf089ce4b6,Social,negative,negative,negative,negative,negative,gold_test
993177e8d3d26156,Tech,neutral,neutral,neutral,neutral,neutral,gold_train
2b41cb181278d675,Tech,neutral,neutral,neutral,neutral,neutral,
e3bfe27e85689d3f,Finance,negative,negative,negative,negative,negative,gold_test
12ab8ffdd42c3319,Tech,neutral,neutral,neutral,neutral,neutral,
10c6b700b9371716,Retail,negative,negative,negative,negative,negative,gold_test
6b88fa1520fc32e7,Tech,negative,negative,negative,negative,negative,
3f078a2a8451b8f5,Social,neutral,neutral,negative,neutral,neutral,gold_test
a16737c788e332c5,Finance,positive,positive,positive,positive,positive,gold_test
ee47403b542f882b,Finance,negative,negative,negative,negative,negative,gold_train
adb3160de88c29a6,Tech,positive,positive,positive,positive,positive,
4762931cf15712de,Public,positive,negative,positive,positive,positive,gold_test
99612f74a3d07d18,Tech,neutral,neutral,neutral,neutral,neutral,
d3e0195909801db3,Public,negative,negative,negative,negative,negative,gold_test
9e99daf9568a8a86,Finance,negative,negative,negative,negative,negative,gold_test
aa52de6aec9f10d5,Tech,neutral,neutral,neutral,neutral,neutral,
b5132a8d5a5eab0a,Tech,positive,positive,positive,positive,positive,gold_test
74c68f1e680e8583,Tech,neutral,neutral,neutral,neutral,neutral,
2bdc068699b1d507,Tech,negative,negative,negative,negative,negative,gold_dev
a77ecc7dacca3d58,Tech,neutral,neutral,neutral,neutral,neutral,
467ae8df5bd8c3ee,Retail,neutral,neutral,neutral,neutral,neutral,gold_test
ffed72a5390460c7,Public,neutral,neutral,neutral,neutral,neutral,gold_test
ea9e006f95345a89,Public,positive,neutral,neutral,neutral,neutral,gold_train
d93ecda2f960edee,Tech,negative,negative,negative,negative,negative,
e3fb31ba155d5ee4,Tech,neutral,neutral,positive,neutral,neutral,
4d17b8ce08cb976b,Social,neutral,neutral,neutral,neutral,neutral,gold_test
8633141d9d0be668,Tech,neutral,neutral,neutral,neutral,neutral,
4700d97eb61c60e2,Tech,positive,positive,positive,positive,positive,
6b12424a986d9c17,Social,positive,neutral,positive,positive,positive,gold_test
3da0013f6e99db66,Tech,positive,positive,positive,positive,positive,
b47f68b76ff04eee,Tech,positive,positive,positive,positive,positive,
b465e169b6e76503,Tech,positive,negative,positive,positive,positive,gold_test
5ad0d039e77ae4e8,Social,positive,positive,positive,positive,positive,gold_test
ed6b42b547bae6b7,Tech,positive,negative,positive,positive,positive,
46be79f0a6c1aa73,Tech,positive,positive,positive,positive,positive,gold_test
425a0e636d1430a3,Retail,positive,positive,positive,positive,positive,gold_test
568fcfb3ff48ed50,Tech,positive,positive,positive,positive,positive,gold_test
36f10c7321075e11,Tech,positive,positive,positive,positive,positive,gold_test
193d7940d963eb21,Public,neutral,neutral,neutral,neutral,neutral,gold_test
7b566737350ef2a0,Tech,positive,positive,positive,positive,positive,
ed1922842699abcb,Social,positive,positive,positive,positive,positive,gold_dev
a3c70835363be2dc,Tech,positive,neutral,neutral,neutral,neutral,
b47d292e854f3233,Tech,negative,neutral,neutral,neutral,neutral,
956efda04ebc6314,Tech,positive,positive,positive,positive,positive,
f3485611642dade9,Tech,positive,positive,positive,positive,positive,gold_test
6ea80efeba6a65f8,Tech,positive,positive,positive,positive,positive,gold_test
9c1065d955bdedb4,Tech,neutral,negative,negative,negative,negative,gold_dev
c5f6fde8cd7156b0,Tech,negative,negative,negative,negative,negative,gold_test
60b6364770d4a274,Tech,negative,negative,negative,negative,negative,
0d85cb4d50ef0d2e,Tech,neutral,neutral,neutral,neutral,neutral,
7235f04d61d01764,Public,negative,negative,negative,negative,negative,gold_test
6e8f32ca65f961f7,Public,negative,negative,negative,negative,negative,gold_test
be43aa9338ae2a6e,Social,negative,negative,negative,negative,negative,gold_test
a8a01badcb232277,Tech,negative,negative,negative,negative,negative,
02e0554595e608d6,Tech,negative,negative,negative,negative,negative,gold_test
189fc2dca01c18a3,Public,negative,negative,negative,negative,negative,gold_test
5d60b7cb42732a36,Tech,positive,positive,positive,positive,positive,
89c559b9853d5bce,Tech,neutral,neutral,neutral,neutral,neutral,
1f67eac1512c2c11,Finance,neutral,neutral,neutral,neutral,neutral,gold_train
7938261964cdf6ad,Tech,positive,positive,positive,positive,positive,
3c5ac85c232c6329,Tech,negative,negative,negative,negative,negative,
d353aa134bbc2ccb,Finance,positive,positive,positive,positive,positive,gold_test
fa7fd7578dfd4017,Tech,positive,positive,positive,positive,positive,gold_test
04a3cbf4ff6b9c5c,Tech,negative,negative,negative,negative,negative,gold_test
4d5d8de8d92a28a9,Tech,positive,positive,positive,positive,positive,
e0c26d09c2abbfde,Social,positive,positive,positive,positive,positive,gold_test
4dca7960efb8f22d,Social,neutral,negative,negative,negative,negative,gold_test
c2d091f9c2dd910f,Tech,positive,positive,positive,positive,positive,
3c530335795a0488,Tech,positive,positive,positive,positive,positive,
596e5749cdabc68c,Retail,neutral,neutral,neutral,neutral,neutral,gold_test
33a18e1f8b27e310,Tech,neutral,neutral,neutral,neutral,neutral,
54dca5c343c240ef,Social,positive,positive,positive,neutral,neutral,gold_test
b10ee0d07c19f898,Tech,neutral,neutral,neutral,neutral,neutral,
33d26e16ccc63272,Tech,negative,negative,negative,negative,negative,
9946d5b894b9f8ba,Tech,positive,positive,positive,positive,positive,gold_test
d8fcbe43ac4afa9b,Retail,positive,positive,positive,positive,positive,gold_test
940d491828990b4d,Tech,negative,positive,negative,negative,negative,
9f263ab752f9dc0b,Finance,negative,negative,negative,negative,negative,gold_test
05d824ac63d4ec82,Public,negative,negative,negative,negative,negative,gold_dev
62c79218d9cb7fa2,Public,negative,positive,negative,negative,negative,gold_train
7530d59f915723bc,Tech,neutral,positive,neutral,neutral,neutral,
03d7189f36cc3b5b,Public,positive,positive,positive,positive,positive,gold_test
f3f901ea0ecde708,Social,negative,negative,negative,negative,negative,gold_test
3428b461e09e6342,Tech,neutral,neutral,neutral,neutral,neutral,
64d8fd57737a5e0d,Retail,positive,positive,positive,positive,positive,gold_test
010aea55d4df899c,Tech,negative,negative,negative,negative,negative,gold_train
e6215ae77870b682,Tech,positive,neutral,neutral,neutral,neutral,
b312162666f1c475,Tech,negative,negative,negative,negative,negative,
1c73ae5c36bad999,Tech,negative,negative,negative,negative,negative,
78faaa94beaa3769,Social,positive,positive,positive,positive,positive,gold_test
0eec56f372100f1e,Social,neutral,neutral,neutral,neutral,neutral,gold_test
abd957ba5b79c1db,Tech,neutral,negative,neutral,neutral,neutral,
e355b242b6b891fe,Tech,positive,positive,neutral,positive,positive,
96f42593ca2fff17,Tech,positive,positive,positive,positive,positive,
8d20ceee1408f408,Retail,neutral,neutral,neutral,neutral,neutral,gold_dev
7021bbbb649c4790,Tech,positive,positive,positive,positive,positive,
d5c0db8588786c2c,Tech,positive,positive,positive,positive,positive,
6dd94ce5d650a6e4,Tech,negative,negative,neutral,negative,negative,
5b79762fa3312920,Tech,neutral,neutral,neutral,neutral,neutral,
f3d67458c33d25a7,Tech,neutral,neutral,neutral,neutral,neutral,
a3fbf91ed6299037,Tech,positive,positive,positive,positive,positive,gold_test
987c4efd7055e28f,Social,positive,positive,positive,positive,positive,gold_test
42ff580bec30db2b,Tech,positive,positive,positive,positive,positive,gold_test
d0e5538ee2d12505,Tech,neutral,neutral,neutral,neutral,neutral,
2c09e6abdfe32327,Finance,neutral,negative,negative,negative,negative,gold_test
ed717e39cc925326,Public,positive,positive,positive,positive,positive,gold_test
62d3d552e2e1ad22,Finance,neutral,neutral,positive,positive,positive,gold_train
695eea3abc69b785,Public,positive,positive,positive,positive,positive,gold_dev
2b5ff223fd81d371,Tech,neutral,neutral,neutral,neutral,neutral,
14fa3f919095ddbb,Tech,positive,positive,negative,positive,positive,gold_dev
1828e43c0bf48e78,Public,positive,positive,positive,positive,positive,gold_test
04efe208866ce4bf,Social,positive,positive,positive,positive,positive,gold_dev
d2c89954decdb9e8,Public,positive,positive,positive,positive,positive,gold_test
b0e7d2870a5beba1,Tech,neutral,neutral,neutral,neutral,neutral,
9efb0263eb22926a,Finance,negative,positive,positive,positive,positive,gold_test
da0f1926e3021f35,Tech,neutral,neutral,neutral,neutral,neutral,
da5a259efe6d9184,Tech,positive,positive,positive,positive,positive,gold_test
df0cff70e5c4ef46,Public,neutral,neutral,neutral,neutral,neutral,gold_test
18e9a36d6fc392ff,Retail,positive,positive,positive,positive,positive,gold_test
d0d2205b384966b7,Social,positive,positive,positive,positive,positive,gold_dev
